,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
0,2937.568455,2575.62872,3365.619291,1324.154942,1154.7491,2075.723885,0,1220.754522,1226.322567,1438.075512,0,0,1253.933086,0,0,1066.027352,0,2188.522358,2205.719358,967.2195261,0,0,0,0,886.1050231,0,0,0,0,0,0,0,1350.372704,0,0,0,0,0,659.8177961,830.626298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.3462449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.9609734,0,0,0,0,0,0,279.3030582,0,0,0,448.7657851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.6335552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.711889,0,0,0,0,0,0,0,0,0,0
1,4255.533327,3147.231891,1787.59889,2222.127513,2229.552954,1200.929369,1275.36675,1681.568722,1649.426674,371.2705543,0,2915.697433,0,2444.018852,0,0,1864.071969,0,1941.765651,2195.979745,0,0,0,0,0,1420.735606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.615597,0,0,0,0,0,0,0,399.2739148,0,984.1453701,0,0,0,0,0,0,338.5706381,0,0,0,0,0,0,0,0,288.1365985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.522997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.6908666,0,0,0,0,0,373.6285469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.721297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.9746839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3759.171701,2910.826353,2622.2234,2367.887758,0,1745.496956,1285.92058,0,0,1061.974758,2900.080638,2919.235095,0,0,0,2693.981887,0,2092.678077,2063.875903,0,0,0,0,1513.601659,0,1314.462752,0,1361.00859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.4156102,428.6849348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.1516514,0,353.8557475,0,166.4507055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530.5254244,0,0,0,0,0,211.2809794,267.4257282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.7918889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.282773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3116.813903,3332.474295,0,2908.946181,2168.446206,0,1054.76196,0,0,0,2640.873737,0,869.4224839,0,1855.305535,0,0,0,1776.512336,1309.277919,0,0,0,859.3272189,0,0,1257.872858,0,1036.199014,0,0,0,0,0,0,0,0,0,0,0,557.0204503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.4229963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.9283346,0,0,0,0,0,0,0,0,0,403.013944,0,0,0,0,0,0,0,0,0,0,0,0,448.4403768,0,0,0,0,0,0,274.9520734,0,0,0,0,0,407.4564068,353.622991,0,0,0,0,168.8784603,0,0,0,0,264.5522517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3739.206275,2949.405322,1998.199906,1958.313608,0,0,1397.766137,0,1644.590211,0,1973.919697,2030.170427,0,0,0,2362.64197,2301.270277,0,0,1521.893174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029.527503,0,1033.88413,0,385.2454783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.7378929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.9003938,0,0,0,0,0,0,0,0,0,0,0,0,641.4374186,0,0,0,0,0,0,127.2175866,0,0,0,0,0,0,0,0,0,0,0,0,589.7870522,0,0,0,0,0,0,0,0,0,0,0,0,642.7783774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.1591139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3221.287593,3085.086409,2266.681933,2452.434322,2498.330886,0,1842.661676,1086.149456,1123.479257,0,0,1718.418861,796.8847722,1020.092825,0,0,0,2231.282904,0,1329.13481,0,0,0,0,824.4396403,949.3210321,0,0,0,0,0,0,943.0283253,0,0,0,0,0,0,0,539.276096,0,0,0,0,0,0,0,0,0,0,0,0,501.7704966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.0876578,0,0,0,0,0,177.0005419,0,0,405.6648117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.28244,0,0,0,0,0,0,0,0,0,0,293.6968317,0,0,540.4044077,332.2638957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.6487275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.8084154,0,0
6,3411.697369,2669.009115,3168.259448,2657.124073,3262.009415,0,0,0,0,2806.445365,2025.34225,1726.370752,868.1624092,0,0,1658.580495,0,0,1765.461834,0,834.6251492,0,0,0,0,0,0,0,0,0,500.7985059,0,0,0,0,0,0,0,1781.307692,940.1778539,0,0,0,0,298.3708903,0,0,0,0,0,0,0,0,0,0,0,432.4139656,0,0,0,0,0,0,0,0,0,0,484.9254151,0,0,0,0,0,0,281.1184713,0,0,0,0,0,0,0,0,0,0,208.6381489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.3411677,174.5581747,0,0,0,0,0,0,341.8759342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337.055212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.6049593,0,0,0,866.9835156,0,0,499.5342507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.3142277,0,0,422.9911864,0,0,0,0,0,0,0,0,0,0
7,4829.131181,2153.64086,1294.305572,2220.168055,0,2637.506721,985.5617284,1094.934153,1369.998314,1526.275216,0,1067.165751,1215.864141,0,1437.087312,0,0,1443.63946,1196.969159,0,0,0,0,1433.366015,0,0,0,0,0,0,0,0,0,0,0,0,0,2143.103372,0,0,0,0,945.7903775,0,0,0,0,485.6270031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.6690866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.7854445,0,0,0,0,0,0,0,0,681.2747366,471.8713391,0,0,0,0,0,0,0,941.5131651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.3978114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.322218,0,0,0,0,0,0,0
8,4078.122814,2269.948887,2069.507127,1926.531508,0,2583.733977,880.4924194,835.5943401,804.0072224,0,0,0,0,1396.993761,2309.818472,0,2053.445194,1307.193656,698.1157878,0,0,0,0,1997.467732,0,1052.271713,0,1673.166525,0,0,0,1076.252918,0,1090.539219,0,0,0,0,0,0,0,822.2752903,0,0,0,696.9059099,0,0,0,0,0,0,0,0,0,0,326.2795559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.5564086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.6991516,0,0,0,0,0,0,0,337.1169169,557.3666869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.8558524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3881.170826,3371.869387,2441.391319,1480.230323,1684.111283,0,0,2343.813872,0,1929.068209,2007.032413,1330.414573,0,2047.669882,0,1896.136101,1456.967795,0,0,0,0,0,0,1150.604439,0,0,0,1104.442516,0,847.1382989,0,0,0,0,0,0,690.1354369,0,0,0,0,0,0,0,0,0,0,1102.054684,476.6177239,0,0,0,0,0,392.9967264,0,0,0,0,0,0,0,861.5013632,0,0,0,0,589.8842174,0,0,0,0,0,0,0,0,0,0,0,0,0,285.052291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.7151363,0,0,0,316.748394,0,351.229593,0,182.2376826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.713485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.9630528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.9081678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4320.488595,3617.806895,3188.895744,2209.491231,1325.645534,0,0,0,1563.655962,1180.278427,0,0,1510.239463,0,0,0,0,2282.842394,1427.260913,0,0,1212.162083,0,2211.788635,2653.288448,0,0,0,941.4084892,0,1421.841002,1437.798594,0,0,0,0,0,1333.644205,0,1671.674845,0,0,0,0,0,0,0,0,0,1304.47384,0,0,621.7555106,231.7799756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.6343413,0,0,338.3065179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.9880582,0,745.9954311,0,0,0,0,0,0,0,0,0,130.8456072,0,0,394.1530221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6041359,328.1365722,0,0,0,0,0,0,0,0,0,0,0,0
11,3911.482937,3046.134915,0,3385.90875,1884.989535,2823.381749,3166.119886,0,0,0,1044.180966,1462.411084,2274.734666,1547.985773,0,2363.849468,1700.117799,2360.526242,0,0,568.1502748,0,0,0,0,1983.061455,0,0,1831.42748,628.7062851,242.5938971,0,0,0,0,0,0,0,0,0,576.2658376,0,494.7797468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.2910659,0,0,459.9248268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.686214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.7190357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.2075689,0,0,0,203.5084744,0,0,0,342.3486416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4344.525045,1516.610615,2511.4653,2232.539072,2216.767793,3094.930786,2397.667303,448.0023181,0,0,0,1041.5428,0,2358.649268,2425.198647,0,1951.63881,1275.069087,0,0,0,0,757.925785,0,1176.366248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103.433621,0,0,0,0,526.8336917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.5185443,0,0,0,0,0,0,0,0,0,0,0,0,0,487.3584892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.9459797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.7624367,0,0,0,0,0,0,0,480.1072977,0,0,0,0,0,0,0,0,199.5231954,0,0,463.8605824,0,0,0,0,0,0,0,0,0,0,0,215.5541601,0,0,0,0,0,0,0,0,0,353.2027535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4383.243145,3141.646965,3410.055943,0,0,0,0,0,3120.122357,0,0,0,1937.386829,0,0,2159.808736,0,1451.877199,577.1453385,959.6133385,0,950.3741734,0,0,0,0,0,0,0,0,0,1530.787752,1129.282843,0,303.2514678,0,0,0,0,0,0,0,737.859517,264.176542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.9172412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096.278348,632.0910914,0,0,0,0,0,0,0,0,0,409.9562378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.1549524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3643.001699,2474.186395,2244.558271,1620.159247,2009.311322,0,1234.05296,739.7374491,0,2286.786071,1378.504282,0,1291.12364,0,0,0,1902.452993,0,1381.15753,0,1665.707826,1427.391657,1249.899393,625.666983,737.7206377,767.3700336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.572716,0,0,0,0,0,0,654.8446306,0,669.6002454,0,0,0,0,0,593.0904693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.7599271,0,0,0,0,0,0,326.9677184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.935082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3186.725021,2403.808709,2494.25377,0,2545.779015,0,1983.446631,0,2021.516913,2218.477913,1430.203673,2006.604397,2200.901882,0,0,0,2479.024405,2807.150325,1826.09135,0,0,0,0,0,920.8407378,0,0,0,0,0,0,0,0,0,1122.378628,0,0,0,0,0,0,631.4574548,0,0,0,0,0,703.9843727,0,0,0,0,0,1121.293978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1321975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.502203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.1339927,0,401.6130748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.703571,824.2096094,272.2468323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.8299905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3826.99907,2791.233925,2457.880792,3577.40757,2215.606548,0,0,1137.753998,0,1594.489345,1763.472135,1583.187985,1034.524236,1851.128008,2915.232569,2046.098567,587.6366667,0,0,1182.544413,0,670.2382009,0,0,0,0,809.5350616,1033.743397,0,972.8619552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.6648341,0,0,0,0,454.1549284,0,0,696.3107181,0,0,0,0,0,0,0,0,0,276.1788273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.5052824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.983719,0,216.5331665,0,0,0,0,0,0,0,0,0,427.5942256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.2860936,0,0,0,0,0
17,4125.884932,1841.395245,1966.813667,1210.857739,1449.815745,0,1825.910442,963.8342893,1386.021825,0,0,2672.957653,2366.007709,1626.05056,2774.135432,0,0,0,1817.843853,1169.169238,0,622.352497,0,711.2672212,667.095323,0,1191.408096,0,0,0,0,0,0,0,1478.271723,0,0,0,0,0,0,0,0,0,0,1194.196406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.100242,508.3840547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.4320412,142.1350368,0,0,0,0,0,284.3888154,0,241.7093409,0,0,0,0,0,0,0,0,0,0,588.8289884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.6306379,0,0,0,0,0,446.448596,0,0,0,306.92979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.8325712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4583.231047,0,3411.01587,0,2540.728084,1591.090029,0,1933.848973,0,2344.295246,0,0,0,1708.046694,1823.227633,1724.362746,1806.967051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.217706,0,0,0,0,0,0,0,0,865.1727193,632.7108642,0,0,0,0,0,0,444.3015794,0,0,0,0,0,0,459.3840857,646.2836456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.7466792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.6816538,0,0,0,0,0,0,0,0,0,0,0,0,573.4305609,0,0,170.3770771,52.87209883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.9392846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.2457432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.6689018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.8679527,0,0,0
